M,0.555000,0.400000,0.130000,0.707500,0.332000,0.158500,0.180000,7.000000
F,0.475000,0.375000,0.140000,0.501000,0.192000,0.117500,0.175000,13.000000
I,0.420000,0.325000,0.100000,0.368000,0.167500,0.062500,0.113500,11.000000
M,0.630000,0.530000,0.180000,1.279500,0.618000,0.256000,0.315000,9.000000
F,0.645000,0.520000,0.190000,1.310500,0.580000,0.288000,0.370000,12.000000
F,0.615000,0.495000,0.165000,1.198000,0.541500,0.286500,0.318500,10.000000
M,0.535000,0.435000,0.140000,0.874000,0.373500,0.229000,0.219500,8.000000
M,0.705000,0.560000,0.165000,1.675000,0.797000,0.409500,0.388000,10.000000
F,0.650000,0.490000,0.155000,1.122000,0.545000,0.228000,0.305500,9.000000
F,0.680000,0.515000,0.175000,1.618500,0.512500,0.409000,0.620000,12.000000
I,0.435000,0.325000,0.100000,0.366000,0.174000,0.072500,0.109000,7.000000
I,0.580000,0.460000,0.140000,0.829500,0.391500,0.165000,0.238000,10.000000
M,0.515000,0.395000,0.135000,1.007000,0.472000,0.249500,0.252000,8.000000
F,0.600000,0.465000,0.165000,0.887500,0.309000,0.246000,0.262000,12.000000
M,0.480000,0.380000,0.135000,0.528000,0.200000,0.139500,0.160000,14.000000
M,0.635000,0.495000,0.150000,1.081000,0.482500,0.242000,0.310000,11.000000
I,0.375000,0.285000,0.090000,0.237000,0.106000,0.039500,0.080000,8.000000
M,0.585000,0.465000,0.190000,1.171000,0.390500,0.235500,0.400000,17.000000
F,0.555000,0.425000,0.140000,0.788000,0.282000,0.159500,0.285000,11.000000
I,0.575000,0.450000,0.145000,0.872000,0.467500,0.180000,0.217000,9.000000
F,0.680000,0.550000,0.190000,1.807000,0.822500,0.365500,0.515000,11.000000
F,0.570000,0.435000,0.140000,0.808500,0.323500,0.183000,0.220000,16.000000
M,0.600000,0.450000,0.195000,1.340000,0.617000,0.325500,0.360500,10.000000
M,0.560000,0.415000,0.130000,0.761500,0.369500,0.170000,0.195500,8.000000
M,0.615000,0.470000,0.150000,1.087500,0.497500,0.283000,0.268500,9.000000
I,0.435000,0.325000,0.120000,0.346000,0.159000,0.084000,0.095000,7.000000
M,0.630000,0.485000,0.165000,1.233000,0.656500,0.231500,0.303500,10.000000
F,0.515000,0.390000,0.130000,0.575500,0.197500,0.130000,0.184500,9.000000
I,0.170000,0.130000,0.095000,0.030000,0.013000,0.008000,0.010000,4.000000
M,0.580000,0.450000,0.140000,1.013000,0.380000,0.216000,0.360000,14.000000
F,0.600000,0.460000,0.150000,1.235000,0.602500,0.274000,0.290000,8.000000
I,0.245000,0.180000,0.065000,0.071000,0.030000,0.013000,0.021500,4.000000
F,0.500000,0.400000,0.165000,0.710500,0.270000,0.145500,0.225000,20.000000
M,0.575000,0.450000,0.135000,0.921500,0.354000,0.209000,0.236500,9.000000
I,0.500000,0.390000,0.120000,0.595500,0.245500,0.147000,0.173000,8.000000
F,0.690000,0.550000,0.200000,1.569000,0.687000,0.367500,0.460000,12.000000
I,0.220000,0.165000,0.055000,0.054500,0.021500,0.012000,0.020000,5.000000
F,0.605000,0.485000,0.160000,1.201000,0.417000,0.287500,0.380000,9.000000
F,0.630000,0.485000,0.190000,1.243500,0.463500,0.305500,0.390000,21.000000
I,0.465000,0.355000,0.090000,0.432500,0.200500,0.074000,0.127500,9.000000
F,0.610000,0.470000,0.160000,1.074500,0.492500,0.236000,0.290000,8.000000
F,0.635000,0.505000,0.185000,1.303500,0.501000,0.295000,0.410000,17.000000
F,0.655000,0.510000,0.155000,1.289500,0.534500,0.285500,0.410000,11.000000
F,0.630000,0.510000,0.185000,1.235000,0.511500,0.349000,0.306500,11.000000
M,0.550000,0.450000,0.170000,0.810000,0.317000,0.157000,0.220000,11.000000
M,0.580000,0.460000,0.180000,1.145000,0.480000,0.277000,0.325000,11.000000
I,0.400000,0.290000,0.110000,0.329000,0.188000,0.045500,0.082500,6.000000
F,0.595000,0.465000,0.155000,1.026000,0.464500,0.112000,0.305000,12.000000
I,0.375000,0.275000,0.090000,0.238000,0.107500,0.054500,0.070000,6.000000
I,0.575000,0.450000,0.150000,0.858000,0.449000,0.166000,0.215000,10.000000
F,0.550000,0.445000,0.155000,0.990500,0.544000,0.178000,0.218000,9.000000
F,0.720000,0.565000,0.170000,1.613000,0.723000,0.325500,0.494500,12.000000
M,0.585000,0.430000,0.160000,0.955000,0.362500,0.176000,0.270000,11.000000
M,0.590000,0.465000,0.155000,1.136000,0.524500,0.261500,0.275000,11.000000
I,0.655000,0.515000,0.145000,1.250000,0.526500,0.283000,0.315000,15.000000
M,0.285000,0.215000,0.075000,0.106000,0.041500,0.023000,0.035000,5.000000
I,0.495000,0.400000,0.105000,0.602000,0.250500,0.126500,0.190000,8.000000
F,0.675000,0.510000,0.195000,1.382000,0.604500,0.317500,0.396500,10.000000
M,0.205000,0.155000,0.045000,0.042500,0.017000,0.005500,0.015500,7.000000
F,0.620000,0.480000,0.165000,1.012500,0.532500,0.436500,0.324000,10.000000
F,0.545000,0.430000,0.160000,0.844000,0.394500,0.185500,0.231000,9.000000
I,0.500000,0.380000,0.110000,0.494000,0.218000,0.090000,0.132500,7.000000
I,0.385000,0.300000,0.095000,0.302000,0.152000,0.061500,0.073500,7.000000
F,0.495000,0.400000,0.155000,0.644500,0.242000,0.132500,0.205000,17.000000
I,0.480000,0.370000,0.120000,0.514000,0.207500,0.131000,0.155000,13.000000
I,0.320000,0.235000,0.090000,0.183000,0.098000,0.033500,0.042000,7.000000
F,0.465000,0.375000,0.135000,0.600000,0.222500,0.129000,0.230000,16.000000
I,0.500000,0.385000,0.155000,0.762000,0.379500,0.161000,0.190000,14.000000
I,0.410000,0.310000,0.090000,0.333500,0.163500,0.061000,0.091000,6.000000
F,0.470000,0.360000,0.130000,0.472000,0.182000,0.114000,0.150000,10.000000
I,0.255000,0.190000,0.075000,0.086500,0.034500,0.020500,0.025000,5.000000
I,0.440000,0.340000,0.100000,0.379000,0.172500,0.081500,0.101000,7.000000
F,0.660000,0.525000,0.205000,1.366500,0.500500,0.291000,0.410000,18.000000
M,0.575000,0.475000,0.160000,1.114000,0.495500,0.274500,0.290000,9.000000
M,0.590000,0.460000,0.140000,1.004000,0.496000,0.216500,0.260000,9.000000
M,0.465000,0.360000,0.105000,0.488000,0.188000,0.084500,0.190000,10.000000
I,0.330000,0.265000,0.085000,0.196000,0.077500,0.030500,0.044500,6.000000
M,0.570000,0.435000,0.125000,0.896500,0.383000,0.183500,0.275000,9.000000
I,0.210000,0.150000,0.055000,0.045500,0.020000,0.006500,0.013000,4.000000
I,0.520000,0.390000,0.140000,0.732500,0.241500,0.144000,0.260000,19.000000
F,0.745000,0.585000,0.190000,1.966000,0.843500,0.437000,0.585500,18.000000
F,0.665000,0.500000,0.175000,1.742000,0.595000,0.302500,0.725000,21.000000
M,0.275000,0.205000,0.070000,0.094000,0.033500,0.020000,0.032500,5.000000
F,0.660000,0.500000,0.165000,1.190500,0.458500,0.298000,0.370000,12.000000
I,0.360000,0.260000,0.090000,0.178500,0.064500,0.037000,0.075000,7.000000
I,0.405000,0.300000,0.110000,0.320000,0.172000,0.044000,0.093000,7.000000
F,0.670000,0.515000,0.170000,1.426500,0.660500,0.339500,0.370000,11.000000
M,0.650000,0.525000,0.190000,1.499500,0.626500,0.400500,0.395000,14.000000
M,0.655000,0.510000,0.215000,1.783500,0.888500,0.409500,0.419500,11.000000
F,0.490000,0.370000,0.105000,0.526500,0.249000,0.100500,0.148000,7.000000
F,0.610000,0.475000,0.160000,1.115500,0.383500,0.223000,0.379000,10.000000
M,0.630000,0.480000,0.165000,1.286000,0.604000,0.271000,0.350000,8.000000
F,0.500000,0.385000,0.105000,0.498000,0.179500,0.109500,0.170000,17.000000
M,0.485000,0.390000,0.120000,0.599000,0.251000,0.134500,0.169000,8.000000
I,0.475000,0.355000,0.105000,0.468000,0.201000,0.111500,0.120000,8.000000
F,0.750000,0.570000,0.210000,2.236000,1.109000,0.519500,0.545000,11.000000
F,0.550000,0.425000,0.135000,0.851500,0.362000,0.196000,0.270000,14.000000
M,0.525000,0.380000,0.125000,0.650000,0.303000,0.155000,0.159000,7.000000
I,0.170000,0.105000,0.035000,0.034000,0.012000,0.008500,0.005000,4.000000
M,0.525000,0.435000,0.155000,1.065000,0.486000,0.233000,0.285000,8.000000
F,0.745000,0.570000,0.215000,2.250000,1.156500,0.446000,0.558000,9.000000
M,0.570000,0.450000,0.135000,1.020000,0.546000,0.204000,0.250000,9.000000
F,0.515000,0.425000,0.135000,0.712000,0.266500,0.160500,0.250000,11.000000
F,0.445000,0.335000,0.110000,0.435500,0.202500,0.109500,0.119500,6.000000
M,0.465000,0.350000,0.120000,0.520500,0.201500,0.162500,0.185000,11.000000
F,0.465000,0.350000,0.110000,0.408500,0.165000,0.102000,0.131000,8.000000
M,0.350000,0.260000,0.090000,0.198000,0.072500,0.056000,0.060000,10.000000
F,0.485000,0.395000,0.160000,0.660000,0.247500,0.128000,0.235000,14.000000
I,0.215000,0.165000,0.055000,0.059000,0.026500,0.012500,0.018500,5.000000
I,0.555000,0.425000,0.145000,0.790500,0.348500,0.176500,0.225000,9.000000
M,0.630000,0.505000,0.155000,1.105000,0.492000,0.226000,0.325000,11.000000
I,0.270000,0.190000,0.080000,0.081000,0.026500,0.019500,0.030000,6.000000
M,0.585000,0.470000,0.165000,1.409000,0.800000,0.229000,0.295000,10.000000
F,0.555000,0.425000,0.140000,0.963000,0.440000,0.224000,0.240000,7.000000
F,0.575000,0.480000,0.150000,0.874500,0.375000,0.193000,0.290000,12.000000
I,0.245000,0.205000,0.060000,0.076500,0.034000,0.014000,0.021500,4.000000
M,0.650000,0.525000,0.175000,1.471500,0.675000,0.315000,0.399000,11.000000
I,0.500000,0.390000,0.125000,0.583000,0.294000,0.132000,0.160500,8.000000
I,0.475000,0.380000,0.120000,0.441000,0.178500,0.088500,0.150500,8.000000
F,0.615000,0.480000,0.160000,1.252500,0.585000,0.259500,0.330000,8.000000
M,0.600000,0.460000,0.150000,1.247000,0.533500,0.273500,0.290000,9.000000
F,0.545000,0.435000,0.150000,0.685500,0.290500,0.145000,0.225000,10.000000
F,0.675000,0.530000,0.175000,1.446500,0.677500,0.330000,0.389000,10.000000
M,0.650000,0.510000,0.175000,1.155000,0.495500,0.202500,0.385000,12.000000
F,0.490000,0.400000,0.115000,0.569000,0.256000,0.132500,0.145000,9.000000
I,0.495000,0.380000,0.145000,0.500000,0.205000,0.148000,0.150500,8.000000
M,0.550000,0.460000,0.130000,0.708500,0.305000,0.145500,0.205000,12.000000
F,0.620000,0.485000,0.165000,1.166000,0.483000,0.238000,0.355000,13.000000
F,0.545000,0.410000,0.115000,0.676500,0.290000,0.158000,0.220000,9.000000
F,0.675000,0.545000,0.195000,1.734500,0.684500,0.369500,0.605000,20.000000
F,0.660000,0.475000,0.180000,1.369500,0.641000,0.294000,0.335000,6.000000
I,0.505000,0.385000,0.120000,0.600500,0.239000,0.142000,0.185000,7.000000
M,0.755000,0.580000,0.205000,2.006500,0.829500,0.401500,0.595000,10.000000
M,0.415000,0.315000,0.120000,0.401500,0.199000,0.087000,0.097000,8.000000
M,0.630000,0.510000,0.170000,1.188500,0.491500,0.306500,0.348000,7.000000
I,0.455000,0.360000,0.115000,0.457000,0.208500,0.085500,0.147000,10.000000
F,0.565000,0.440000,0.160000,0.915000,0.354000,0.193500,0.320000,12.000000
F,0.550000,0.415000,0.135000,0.763500,0.318000,0.210000,0.200000,9.000000
F,0.595000,0.480000,0.150000,1.110000,0.498000,0.228000,0.330000,10.000000
F,0.660000,0.500000,0.155000,1.376500,0.648500,0.288000,0.335000,12.000000
M,0.525000,0.420000,0.155000,0.842000,0.428000,0.141500,0.204500,9.000000
F,0.615000,0.475000,0.155000,1.115000,0.484000,0.211500,0.355000,10.000000
F,0.525000,0.430000,0.135000,0.843500,0.432500,0.180000,0.181500,9.000000
M,0.630000,0.490000,0.155000,1.229000,0.535000,0.290000,0.335000,11.000000
I,0.420000,0.320000,0.100000,0.340000,0.174500,0.050000,0.094500,8.000000
I,0.660000,0.525000,0.180000,1.693500,0.602500,0.400500,0.420000,15.000000
F,0.465000,0.390000,0.140000,0.555500,0.213000,0.107500,0.215000,15.000000
I,0.360000,0.275000,0.095000,0.217000,0.084000,0.043500,0.090000,7.000000
F,0.580000,0.440000,0.175000,1.073000,0.400500,0.234500,0.335000,19.000000
I,0.365000,0.275000,0.090000,0.234500,0.108000,0.051000,0.062500,7.000000
M,0.590000,0.460000,0.130000,1.102000,0.455000,0.205500,0.330000,12.000000
I,0.395000,0.290000,0.095000,0.304000,0.127000,0.084000,0.077000,6.000000
I,0.520000,0.400000,0.110000,0.597000,0.293500,0.115500,0.160000,8.000000
F,0.455000,0.350000,0.125000,0.448500,0.158500,0.102000,0.133500,16.000000
F,0.550000,0.425000,0.140000,0.952000,0.489500,0.194500,0.218500,7.000000
M,0.550000,0.450000,0.130000,0.920000,0.378000,0.238500,0.290000,11.000000
F,0.605000,0.470000,0.160000,1.083500,0.540500,0.221500,0.275000,12.000000
I,0.345000,0.285000,0.100000,0.222500,0.086500,0.058000,0.075000,8.000000
M,0.475000,0.375000,0.125000,0.593000,0.277000,0.115000,0.180000,10.000000
I,0.550000,0.435000,0.140000,0.753500,0.328500,0.155500,0.232500,10.000000
M,0.550000,0.435000,0.110000,0.806000,0.341500,0.203000,0.215000,9.000000
M,0.490000,0.390000,0.140000,0.707000,0.279500,0.218500,0.180000,13.000000
F,0.580000,0.455000,0.155000,0.836500,0.315000,0.138500,0.320000,18.000000
F,0.405000,0.310000,0.120000,0.309500,0.138000,0.058000,0.095000,13.000000
I,0.270000,0.200000,0.070000,0.100000,0.034000,0.024500,0.035000,5.000000
M,0.610000,0.480000,0.165000,1.244000,0.634500,0.257000,0.305000,12.000000
M,0.650000,0.515000,0.185000,1.374500,0.750000,0.180500,0.369000,12.000000
I,0.385000,0.290000,0.095000,0.312000,0.143000,0.063500,0.086000,6.000000
I,0.475000,0.355000,0.115000,0.519500,0.279000,0.088000,0.132500,7.000000
F,0.525000,0.430000,0.125000,0.813000,0.331500,0.166000,0.177500,12.000000
M,0.630000,0.470000,0.155000,1.132500,0.589000,0.211000,0.287000,8.000000
F,0.570000,0.465000,0.180000,0.999500,0.405000,0.277000,0.295000,16.000000
M,0.645000,0.530000,0.195000,1.390000,0.646500,0.294500,0.373500,10.000000
M,0.575000,0.440000,0.185000,1.025000,0.507500,0.224500,0.248500,10.000000
M,0.535000,0.420000,0.125000,0.764000,0.312000,0.150500,0.265000,11.000000
I,0.500000,0.410000,0.140000,0.661500,0.258500,0.162500,0.196000,9.000000
I,0.660000,0.525000,0.215000,1.786000,0.672500,0.361500,0.406500,11.000000
I,0.495000,0.330000,0.100000,0.440000,0.177000,0.095000,0.150000,7.000000
F,0.665000,0.530000,0.185000,1.395500,0.456000,0.320500,0.490000,15.000000
M,0.400000,0.290000,0.115000,0.279500,0.111500,0.057500,0.075000,9.000000
I,0.275000,0.200000,0.055000,0.092500,0.038000,0.021000,0.026000,4.000000
M,0.530000,0.415000,0.175000,0.739500,0.261000,0.139500,0.264500,17.000000
F,0.605000,0.475000,0.175000,1.076000,0.463000,0.219500,0.335000,9.000000
I,0.540000,0.420000,0.140000,0.627500,0.250500,0.117500,0.235000,9.000000
M,0.625000,0.480000,0.175000,1.065000,0.486500,0.259000,0.285000,10.000000
M,0.470000,0.370000,0.135000,0.547000,0.222000,0.132500,0.170000,12.000000
F,0.570000,0.450000,0.170000,1.098000,0.414000,0.187000,0.405000,20.000000
F,0.470000,0.365000,0.120000,0.543000,0.229500,0.149500,0.150000,9.000000
I,0.420000,0.320000,0.110000,0.362500,0.174000,0.063500,0.105000,7.000000
F,0.560000,0.455000,0.125000,0.943000,0.344000,0.129000,0.375000,21.000000
I,0.525000,0.405000,0.145000,0.696500,0.304500,0.153500,0.210000,8.000000
F,0.530000,0.420000,0.170000,0.828000,0.410000,0.208000,0.150500,6.000000
F,0.625000,0.490000,0.190000,1.701500,0.746500,0.410500,0.385500,11.000000
I,0.410000,0.300000,0.090000,0.280000,0.141000,0.057500,0.075000,8.000000
I,0.390000,0.300000,0.095000,0.326500,0.166500,0.057500,0.089000,7.000000
F,0.570000,0.465000,0.160000,0.893500,0.314500,0.257500,0.263000,10.000000
F,0.675000,0.525000,0.170000,1.711000,0.836500,0.352000,0.475000,9.000000
F,0.635000,0.490000,0.155000,1.145000,0.477500,0.303500,0.315500,9.000000
I,0.430000,0.340000,0.110000,0.364500,0.159000,0.085500,0.105000,7.000000
M,0.605000,0.490000,0.145000,1.300000,0.517000,0.328500,0.310000,14.000000
M,0.635000,0.500000,0.180000,1.154000,0.440500,0.231500,0.387000,9.000000
M,0.415000,0.305000,0.100000,0.325000,0.156000,0.050500,0.091000,6.000000
F,0.620000,0.500000,0.175000,1.107000,0.489500,0.240000,0.343000,11.000000
M,0.655000,0.550000,0.180000,1.274000,0.586000,0.281000,0.365000,10.000000
F,0.455000,0.360000,0.110000,0.438500,0.206000,0.098000,0.125000,10.000000
M,0.680000,0.530000,0.205000,1.496000,0.582500,0.337000,0.465000,14.000000
M,0.565000,0.455000,0.170000,0.906500,0.342000,0.156000,0.320000,18.000000
I,0.450000,0.350000,0.125000,0.477500,0.223500,0.089000,0.118000,6.000000
M,0.415000,0.325000,0.140000,0.417000,0.153500,0.101500,0.144000,10.000000
M,0.385000,0.305000,0.090000,0.277500,0.109000,0.051500,0.100000,9.000000
F,0.675000,0.530000,0.195000,1.498500,0.620000,0.375000,0.425000,9.000000
I,0.370000,0.275000,0.100000,0.220000,0.094000,0.045000,0.065000,7.000000
